[['368', '529', '829', '766', '722', '354']]
[['529', '766', '722', '684', '494', '692', '419', '120']]
[['529', '766', '354', '217', '684', '494', '692', '419']]
[['529', '766', '217', '684', '494', '692', '419', '120']]
[['529', '722', '354', '217', '684', '494', '692', '120']]
[['529', '722', '354', '217', '684', '494', '419', '120']]
[['529', '722', '354', '217', '684', '692', '419', '120']]
[['529', '722', '354', '217', '684', '692', '419', '883']]
[['529', '722', '354', '217', '494', '692', '419', '120']]
[['529', '722', '354', '217', '692', '419', '120', '883']]
[['529', '722', '354', '684', '494', '692', '419', '120']]
[['529', '722', '354', '684', '692', '419', '120', '883']]
[['529', '722', '217', '684', '494', '692', '419', '120']]
[['529', '722', '217', '684', '692', '419', '120', '883']]
[['529', '354', '217', '684', '494', '692', '419', '120']]
[['829', '766', '722', '354', '217', '692', '419', '883']]
[['829', '766', '722', '354', '684', '494', '692', '419']]
[['829', '766', '722', '354', '684', '692', '419', '883']]
[['829', '766', '722', '217', '684', '692', '419', '883']]
[['829', '766', '354', '217', '684', '494', '692', '419']]
[['829', '766', '354', '217', '684', '692', '419', '883']]
[['829', '722', '354', '217', '684', '692', '419', '883']]
[['829', '722', '217', '684', '494', '692', '419', '120']]
[['829', '722', '217', '684', '692', '419', '120', '883']]
[['766', '722', '354', '217', '684', '494', '692', '419']]
[['766', '722', '354', '217', '684', '692', '419', '883']]
[['766', '722', '354', '217', '684', '692', '120', '883']]
[['766', '722', '354', '217', '684', '419', '120', '883']]
[['766', '722', '354', '217', '692', '419', '120', '883']]
[['766', '722', '354', '684', '692', '419', '120', '883']]
[['766', '722', '217', '684', '494', '692', '419', '120']]
[['766', '722', '217', '684', '692', '419', '120', '883']]
[['766', '354', '217', '684', '692', '419', '120', '883']]
[['722', '354', '217', '684', '494', '692', '419', '120']]
[['722', '354', '217', '684', '692', '419', '120', '883']]
